,ISO2 Code,year,RAXGFX_USD,LUR_PT,TXG_FOB_USD,TMG_CIF_USD,FDSAOP_XDC,AIP_IX,ENDE_XDC_USD_RATE,FMB_XDC,FIMM_PA,EREER_IX,FILR_PA,FISR_PA,FDSF_XDC,FDSB_XDC,RAXG_USD,PCPI_IX,FASMB_XDC,PCTOT,NGDP_XDC,BGS_BP6_USD,BCAXF_BP6_USD,DSTKMKTXD,month,couprisk
73216,US,1999-03-01,30397.0,4.4,60889.3,86814.0,,,1.0,,4.81,116.869901746507,7.75,,,,63310.338763793894,75.6688090875947,,99.06212615966801,,,,93.1469274438,03,0.0002153343666577712
73217,US,1999-04-01,29957.427000000003,4.1,57282.9,82635.8,,,1.0,,4.74,116.38756104124599,7.75,,,,62645.4695757598,76.2191276991408,,99.1037368774414,,-62293.0,-68803.0,99.73512447528,04,0.00021653715521097186
73218,US,1999-05-01,29599.0,4.0,56488.8,83671.3,,,1.0,,4.74,116.090610379314,7.75,,,,61005.2255458085,76.2191276991408,,99.1138153076172,,,,103.65411269278,05,0.00021616059530060736
73219,US,1999-06-01,29462.0,4.5,57824.6,90905.8,,,1.0,,4.76,116.857018352726,7.75,,,,60642.9642440159,76.2191276991408,,99.10521697998051,,,,102.22306593506,06,0.0002189885854022577
73220,US,1999-07-01,30869.606,4.5,52997.5,89814.8,,,1.0,,4.99,117.044747687529,8.0,,,,62256.992163655996,76.4484271206184,,99.1128463745117,,-79491.0,-86616.0,105.54836048564,07,0.00021763131371699274
73221,US,1999-08-01,31566.3496,4.2,57438.8,92921.0,,,1.0,,5.07,115.536680450422,8.06,,,,61603.3149330666,76.6318666578004,,99.15235137939449,,,,104.43345896633,08,0.000203734016395174
73222,US,1999-09-01,32104.631289999998,4.1,59431.3,93411.9,,,1.0,,5.22,114.72988052294599,8.25,,,,62366.34049358981,76.9987457321645,,99.1850738525391,,,,102.3187237843,09,0.00021376581571530548
73223,US,1999-10-01,32377.647999999997,3.8,62973.0,97695.1,,,1.0,,5.2,114.217649863939,8.25,,,,62180.4898219975,77.13632538505101,,99.19195556640629,,-72713.0,-81282.0,99.28993662976,10,0.00021151133114472032
73224,US,1999-11-01,32236.431,3.8,60947.8,96756.7,,,1.0,,5.42,114.744802472059,8.37,,,,61268.7209732376,77.18218526934659,,99.20269775390629,,,,103.23327454644,11,0.00021028918854426598
73225,US,1999-12-01,32182.12572,3.7,63807.9,94349.4,,,1.0,,5.3,114.868659958067,8.5,,,,60499.6037110814,77.18218526934659,,99.2110137939453,,,,107.4024105874,12,0.00021151706459932032
73226,US,2000-01-01,30940.87,4.5,57678.7,90123.3,,,1.0,,5.45,114.54684372705299,8.5,,,,58849.710121163494,77.41148469082408,,99.2344131469727,,-77916.0,-83636.0,107.73574193001,01,0.00020733028941322118
73227,US,2000-02-01,30406.203999999998,4.4,61179.4,94689.8,,,1.0,,5.73,116.302334290814,8.73,,,,58260.802533488604,77.8700835337793,,99.270751953125,,,,100.67512795831,02,0.0010256738169118762
73228,US,2000-03-01,31534.625,4.3,68947.8,106572.2,,,1.0,,5.85,116.921594829812,8.83,,,,59741.053031139694,78.5121219139164,,99.2707290649414,,,,100.11608154453,03,0.0010210807668045163
73229,US,2000-04-01,30031.376,3.7,63302.3,98333.0,,,1.0,,6.02,117.406047772565,9.0,,,,55556.0366348033,78.55798179821191,,99.2412567138672,,-90664.0,-97503.0,104.51785535583,04,0.00019491174316499385
73230,US,2000-05-01,30429.09797,3.8,64673.1,104437.6,,,1.0,,6.27,120.112252463639,9.24,,,,56111.667201500306,78.6497015668029,,99.27999877929692,,,,101.04125694223,05,0.00019879022147506478
73231,US,2000-06-01,31037.12718,4.1,68002.2,107970.2,,,1.0,,6.53,118.861628031756,9.5,,,,56909.1202609174,79.0624405254625,,99.2816619873047,,,,101.06664250326,06,0.00019255881488788876
73232,US,2000-07-01,30130.483089999998,4.2,60029.3,105583.3,,,1.0,,6.54,118.954923693643,9.5,,,,55471.258784957005,79.2458800626446,,99.2445526123047,,-105927.0,-114827.0,101.83082732862,07,0.00022258586250245566
73233,US,2000-08-01,30117.8,4.1,68254.9,111971.4,,,1.0,,6.5,119.713294143563,9.5,,,,54286.71346708389,79.2458800626446,,99.25354766845699,,,,105.18827910081,08,0.00022855881252326069
73234,US,2000-09-01,31209.031460000002,3.8,67390.6,110022.3,,,1.0,,6.52,121.04876810714899,9.5,,,,55210.2575200845,79.6586190213042,,99.2991485595703,,,,104.74282378689,09,0.0002259995526401326
73235,US,2000-10-01,30514.482989999997,3.6,69634.8,117716.9,,,1.0,,6.51,123.02119988863001,9.5,,,,54211.5050254097,79.7961986741907,,99.2861480712891,,-98015.0,-107494.0,99.71091116293,10,0.0014003831893205645
73236,US,2000-11-01,30616.6677,3.7,67613.7,110025.5,,,1.0,,6.51,123.858492672455,9.5,,,,54476.433459205895,79.8420585584863,,99.30386352539058,,,,101.8606070962,11,0.0012368999887257814
73237,US,2000-12-01,31238.267999999996,3.7,65210.9,101851.7,,,1.0,,6.4,122.832933015174,9.5,,,,56600.3776527229,79.7961986741907,,99.29418182373051,,,,101.73023747714,12,0.001263371668756008
73238,US,2001-01-01,30920.0,4.7,62161.5,105530.1,,,1.0,,5.98,123.26257006991699,9.05,,,,56496.0226632976,80.3006574014414,,99.291748046875,,-85686.0,-93575.0,102.01987333784,01,0.00036339697544462984
73239,US,2001-02-01,30692.227000000003,4.6,62743.1,94789.3,,,1.0,,5.49,124.005944125085,8.5,,,,55439.543271363,80.62167659151,,99.2837448120117,,,,102.8968833768,02,0.00039694295264780516
73240,US,2001-03-01,29020.0,4.5,70357.8,107036.8,,,1.0,,5.31,125.973565563985,8.32,,,,53175.327062015305,80.80511612869199,,99.2618789672852,,,,96.27631594646,03,0.00039680147892795503
73241,US,2001-04-01,29449.0,4.2,62014.6,99589.0,,,1.0,,4.8,126.84592731191499,7.8,,,,53684.8892419042,81.12613531876059,,99.2598037719727,,-88642.0,-95308.0,97.73933774565,04,0.0004087954293936491
73242,US,2001-05-01,29445.85962,4.1,64931.4,99861.4,,,1.0,,4.21,126.634839483986,7.24,,,,54209.3800544637,81.49301439312471,,99.28685760498051,,,,105.09702138349,05,0.0004152495821472258
73243,US,2001-06-01,28775.43379,4.7,63333.5,98763.9,,,1.0,,3.97,127.435384713185,6.98,,,,53803.2947968574,81.6305940460112,,99.2800140380859,,,,102.82643665854,06,0.0003138163301628083
73244,US,2001-07-01,29209.0,4.7,54610.8,97759.1,,,1.0,,3.77,127.73249852011499,6.75,,,,54692.058913936395,81.40129462453359,,99.27291870117192,,-98811.0,-113001.0,99.74468354215,07,0.00027388750459067523
73245,US,2001-08-01,30598.07813,4.9,60111.2,99902.1,,,1.0,,3.65,125.523412186568,6.67,,,,56808.392776749,81.40129462453359,,99.2726669311523,,,,98.50492658671,08,0.00029089199961163104
73246,US,2001-09-01,30595.0,4.7,55232.1,92421.3,,,1.0,,3.07,125.98804802586399,6.28,,,,59902.163523634,81.7681736988978,,99.2479400634766,,,,86.35619809329,09,0.0002895896031986922
73247,US,2001-10-01,30048.0,5.0,60701.3,104498.8,,,1.0,,2.49,126.47872005591499,5.53,,,,58661.702745052,81.49301439312471,,99.1805953979492,,-88377.0,-87809.0,88.05790948091,10,0.0003466774651315063
73248,US,2001-11-01,29956.0,5.3,57900.0,94672.2,,,1.0,,2.09,127.466759711414,5.1,,,,58112.2735753146,81.3554347402381,,99.1639022827148,,,,92.84310092826,11,0.0003739713574759662
73249,US,2001-12-01,28981.0,5.4,55003.1,84352.7,,,1.0,,1.82,127.37367374325399,4.84,,,,57633.677027984806,81.0344155501696,,99.1587142944336,,,,95.30755683728,12,0.00036227150121703744
73250,US,2002-01-01,28229.0,6.3,52667.442467,87909.8469,,,1.0,,1.73,128.277193141579,4.75,,,,56487.8491153546,81.2178550873516,,99.1775436401367,,-79145.0,-89051.0,94.77203148962,01,0.000295355886919424
73251,US,2002-02-01,28381.0,6.1,53061.338573,86109.805005,,,1.0,,1.74,129.221813854084,4.75,,,,56313.013562272405,81.5388742774202,,99.1938018798828,,,,94.45921702195,02,0.0013580322265625
73252,US,2002-03-01,28643.0,6.1,60728.37259199999,94300.701362,,,1.0,,1.73,128.610894949485,4.75,,,,56529.3855477872,81.9974731203753,,99.2441940307617,,,,100.28377966969,03,0.0013639217941090465
73253,US,2002-04-01,29628.0,5.7,58146.097985,100064.198909,,,1.0,,1.75,128.320956717279,4.75,,,,56800.0116806495,82.4560719633304,,99.2596282958984,,-103644.0,-113661.0,97.07720695607,04,0.0013702728319913149
73254,US,2002-05-01,30740.0,5.5,59883.913607,100889.423259,,,1.0,,1.75,126.226884030977,4.75,,,,58534.718848009405,82.4560719633304,,99.2710113525391,,,,96.26833737922,05,0.00028409218066371983
73255,US,2002-06-01,32166.0,6.0,59920.41982,99557.193879,,,1.0,,1.75,124.400261367987,4.75,,,,63652.2545631618,82.5019318476259,,99.2791290283203,,,,90.65249477679,06,0.00029272030224092305
73256,US,2002-07-01,32271.0,5.9,55032.210651,103935.098265,,,1.0,,1.73,122.397545473331,4.75,,,,63709.2907123293,82.593651616217,,99.3184356689453,,-117932.0,-125288.0,82.28754784633,07,0.0002908048045355826
73257,US,2002-08-01,32740.0,5.7,59490.821439,105760.10211,,,1.0,,1.74,123.90413437980499,4.75,,,,64535.6036788054,82.86881092199,,99.33214569091801,,,,82.94609218747,08,0.0003223181702196598
73258,US,2002-09-01,32251.0,5.4,57277.325135,102734.024675,,,1.0,,1.75,124.651458501192,4.75,,,,64818.04943302731,83.00639057487659,,99.3586578369141,,,,77.9351795171,09,0.0002937669341918081
73259,US,2002-10-01,32171.0,5.3,61975.402372000004,109874.92768499999,,,1.0,,1.75,125.922517515319,4.75,,,,64457.6894741085,83.14397022776309,,99.35448455810551,,-118235.0,-122802.0,76.85933451851,10,0.00028583433595485985
73260,US,2002-11-01,32312.0,5.6,59670.724135000004,106157.384613,,,1.0,,1.34,124.909792281088,4.35,,,,64629.517498341505,83.14397022776309,,99.33837890625,,,,82.37541019013,11,0.00028008842491544783
73261,US,2002-12-01,33818.0,5.7,55249.123435,102934.085278,,,1.0,,1.24,124.15733127293899,4.25,,,,67962.4149142412,82.9605306905811,,99.3584976196289,,,,81.42935680005,12,0.00028111835126765067
73262,US,2003-01-01,34140.0,6.5,54854.146362,100938.55976799999,,,1.0,,1.24,122.152436941167,4.25,,,,67391.1483031365,83.3274097649451,,99.3933334350586,,-110153.0,-120857.0,80.93205339491,01,0.00029231185908429325
73263,US,2003-02-01,34482.3333733316,6.4,55917.285576999995,96334.055979,,,1.0,,1.26,122.47663094171601,4.25,,,,67536.8585845791,83.9694481450823,,99.42324829101558,,,,75.59932983325,02,0.0002902407431975007
73264,US,2003-03-01,34756.3254356419,6.2,63524.2302,109576.35845599999,,,1.0,,1.25,122.096566001521,4.25,,,,69006.2667350262,84.4739068723329,,99.38684844970699,,,,76.18714088083,03,0.0002918591198977083
73265,US,2003-04-01,35147.9923509717,5.8,59162.211843,107764.548925,,,1.0,,1.26,120.89902210737499,4.25,,,,69361.772642396,84.29046733515091,,99.34188842773442,,-123270.0,-129038.0,79.57118698108,04,0.0003476358251646161
73266,US,2003-05-01,36148.94019694,5.8,59983.496293,105863.457312,,,1.0,,1.26,116.21605177106301,4.25,,,,71242.7798843233,84.1528876822644,,99.35936737060551,,,,82.35336658174,05,0.00029474656912498176
73267,US,2003-06-01,35686.0359571624,6.5,61570.19235,107817.95762,,,1.0,,1.22,115.888720018141,4.22,,,,70616.5609134555,84.24460745085541,,99.36248779296879,,,,86.88633793907,06,0.00029417831683531404
73268,US,2003-07-01,35185.0809131769,6.3,57070.189918,111751.249503,,,1.0,,1.01,117.246873313332,4.0,,,,69571.9421652614,84.3363272194464,,99.3392715454102,,-134751.0,-142531.0,87.42420846625,07,0.00029496991191990674
73269,US,2003-08-01,35297.2355866834,6.0,58611.141939,106212.664817,,,1.0,,1.03,118.95331132004999,4.0,,,,69379.5072042551,84.657346409515,,99.3624954223633,,,,88.66937221911,08,0.00028937775641679764
73270,US,2003-09-01,37259.1024022997,5.8,60238.622538999996,112296.424353,,,1.0,,1.01,117.643613269631,4.0,,,,73389.0910082801,84.9325057152881,,99.3669052124023,,,,90.65346068821,09,0.00030086605693213636
73271,US,2003-10-01,37433.240042661004,5.6,66388.642627,121413.678318,,,1.0,,1.01,114.90625586873699,4.0,,,,73107.4374362513,84.8407859466971,,99.4129104614258,,-125719.0,-126321.0,92.46720613488,10,0.00031488240347243845
73272,US,2003-11-01,38237.4821826873,5.6,64491.72934,109865.48684900001,,,1.0,,1.0,114.45858222149499,4.0,,,,74328.2281101673,84.6114865252195,,99.4323577880859,,,,93.22873835777,11,0.0003040684969164431
73273,US,2003-12-01,39721.8267564798,5.4,62959.093688,113216.008099,,,1.0,,0.98,113.004723097294,4.0,,,,74894.0679784824,84.5197667566285,,99.456787109375,,,,96.69020737727,12,0.0002950158377643674
73274,US,2004-01-01,39726.66364422,6.3,58924.272141999994,108091.652602,,,1.0,,1.0,111.046098458286,4.0,,,,74211.7366581133,84.9325057152881,,99.50344848632808,,-121950.0,-124241.0,100.65715013666,01,0.00026014095055870706
73275,US,2004-02-01,39189.9404875152,6.0,63118.328934000005,108793.940673,,,1.0,,1.01,111.529491646786,4.0,,,,73696.4274687864,85.3911045582432,,99.5195770263672,,,,101.24401449243,02,0.000264594389591366
73276,US,2004-03-01,39814.1771794539,6.0,73889.724116,128001.737972,,,1.0,,1.0,112.760735378689,4.0,,,,74146.6346117722,85.94142316978929,,99.559326171875,,,,98.59131230861,03,0.000283776898868382
73277,US,2004-04-01,38279.0638000115,5.4,67555.995912,123335.343547,,,1.0,,1.0,113.483937998006,4.0,,,,71045.2349375944,86.2165824755624,,99.5746002197266,,-152273.0,-157143.0,99.49546566269,04,0.0003278694348409772
73278,US,2004-05-01,38779.7116134876,5.3,69296.488583,122633.99471600002,,,1.0,,1.0,115.68302602460699,4.0,,,,71758.6311545109,86.721041202813,,99.5817489624023,,,,96.30005674191,05,0.00033804276608861983
73279,US,2004-06-01,38872.3601619321,5.8,68403.103399,132371.039182,,,1.0,,1.03,114.622499789812,4.0,,,,71608.07882180541,86.9962005085861,,99.55364990234379,,,,98.98451034568,06,0.00033915560925379395
73280,US,2004-07-01,38351.88268533,5.7,63878.854112,127898.73885499999,,,1.0,,1.26,113.586378455359,4.25,,,,70330.7755184198,86.8586208556996,,99.5364456176758,,-167943.0,-171747.0,96.95214904365,07,0.00033455414813943207
73281,US,2004-08-01,39037.370813232796,5.4,67170.455835,132053.394769,,,1.0,,1.43,113.472737102588,4.42,,,,71559.3129229397,86.9044807399951,,99.5161361694336,,,,95.81296868514,08,0.00033446587622165685
73282,US,2004-09-01,39310.2375891174,5.1,69226.139285,130764.21525899999,,,1.0,,1.61,113.10957306991101,4.59,,,,71534.8282348578,87.08792027717709,,99.4924087524414,,,,97.45431383912,09,0.0003307672159280628
73283,US,2004-10-01,40617.762263699995,5.1,73091.090662,139849.857595,,,1.0,,1.76,112.02728015519699,4.75,,,,73188.4710420458,87.5465191201322,,99.5024795532227,,-167718.0,-178459.0,95.51501928471,10,0.00032075142371468246
73284,US,2004-11-01,42102.47698829,5.2,69209.421299,139922.583824,,,1.0,,1.93,109.40270007084101,4.92,,,,75658.6684541883,87.5923790044278,,99.4769668579102,,,,99.43197654157,11,0.0002071089984383434
73285,US,2004-12-01,42718.3071445,5.1,71110.779376,131799.74676500002,,,1.0,,2.16,108.07554859920499,5.15,,,,75889.985333445,87.2713598143592,,99.46725463867192,,,,101.93051557597,12,0.0002405143895884976
73286,US,2005-01-01,41735.046141800005,5.7,66149.062869,128050.12194200001,,,1.0,,2.28,108.72714508245701,5.25,,,,70324.2068914644,87.4547993515412,,99.5019073486328,,-148805.0,-153112.0,100.6520504518,01,0.00024328661675099283
73287,US,2005-02-01,42063.29879901,5.8,68256.311141,127050.34506500002,,,1.0,,2.5,108.890998175184,5.49,,,,69126.5109872119,87.9592580787919,,99.5077285766602,,,,102.41213686798,02,0.00024955355911515653
73288,US,2005-03-01,41060.66206321,5.4,79512.577826,140478.993351,,,1.0,,2.63,108.389867635285,5.59,,,,67901.0935200986,88.64715634322451,,99.57754516601558,,,,102.01368714732,03,0.0002417576615698636
73289,US,2005-04-01,41452.432108172405,4.9,75914.357135,140494.949438,,,1.0,,2.79,109.81708208999001,5.75,,,,68484.17833100879,89.2433348390662,,99.5632705688477,,-174247.0,-181225.0,98.20413668535,04,0.00023891465389169755
73290,US,2005-05-01,39910.318551599994,4.9,75852.41626499999,141197.96359,,,1.0,,3.0,109.90195280472601,5.99,,,,66701.2956958394,89.1516150704752,,99.5399627685547,,,,99.10176580723,05,0.000245230010477826
73291,US,2005-06-01,39035.56851589,5.2,77589.30662999999,146614.535923,,,1.0,,3.04,110.962079795795,6.01,,,,65552.49637857219,89.1974749547707,,99.5792694091797,,,,100.14751850361,06,0.00025157071650028234
73292,US,2005-07-01,38934.931131599995,5.2,70026.724192,141550.694228,,,1.0,,3.26,111.80412962635599,6.25,,,,63579.334497580705,89.61021391343029,,99.6019058227539,,-195900.0,-201604.0,100.70804193564,07,0.0002522958675399422
73293,US,2005-08-01,39562.6653974,4.9,76693.338164,151630.039541,,,1.0,,3.5,110.798195286066,6.43,,,,61202.35074997981,90.0688127563854,,99.6073684692383,,,,100.79299599222,08,0.0002565632457844913
73294,US,2005-09-01,38742.33049559,4.8,74304.140414,151303.66770999998,,,1.0,,3.62,111.586752673608,6.6,,,,60232.3019266462,91.1694499794777,,99.5977249145508,,,,100.58549942787,09,0.00025965052191168064
73295,US,2005-10-01,38233.77446058,4.6,79147.116402,161613.724754,,,1.0,,3.78,113.152797511783,6.75,,,,59177.420010416696,91.3528895166597,,99.59229278564449,,-195300.0,-209305.0,98.59689973406,10,0.0002640104212332517
73296,US,2005-11-01,37455.07229507,4.8,78240.954488,155648.91912,,,1.0,,4.0,113.46709092400101,7.0,,,,57732.081970651794,90.6191313679315,,99.56395721435551,,,,102.13932984048,11,0.0002683304774109274
73297,US,2005-12-01,37838.08489112,4.6,79395.50701900001,149427.33699,,,1.0,,4.16,112.610802111768,7.16,,,,54083.7158018481,90.25225229356751,,99.5989837646484,,,,103.40513310785,12,0.00027645879890769715
73298,US,2006-01-01,38608.54936395,5.1,74338.31568500001,149871.591946,,,1.0,,4.29,111.302828166677,7.26,,,,54549.6131175617,90.94015055800008,,99.6408920288086,,-173824.0,-180298.0,103.83189496519,01,0.0002990584180224687
73299,US,2006-02-01,38372.42762025,5.1,76935.197688,139520.626061,,,1.0,,4.49,111.51309522154699,7.5,,,,54320.6366319326,91.12359009518221,,99.6509628295898,,,,104.77451838362,02,0.0002874321071431041
73300,US,2006-03-01,38591.57031009,4.8,90852.893306,159435.766601,,,1.0,,4.59,111.69248635920601,7.54,,,,54310.8227706937,91.6280488224328,,99.65711212158199,,,,106.4291816574,03,0.00029323657508939505
73301,US,2006-04-01,40068.09025129,4.5,82447.851496,152176.004071,,,1.0,,4.79,111.19495429933399,7.75,,,,55805.220977215,92.40766685545651,,99.7123184204102,,-195328.0,-205500.0,107.2908303635,04,0.000300717307254672
73302,US,2006-05-01,40741.96331072,4.4,86969.042384,164596.81004100002,,,1.0,,4.94,108.858056706151,7.92,,,,56049.3143999032,92.8662656984116,,99.7508773803711,,,,108.23821542522,05,0.0003117275482509285
73303,US,2006-06-01,40369.04653838,4.8,89730.572257,165878.348481,,,1.0,,4.99,110.23192843409201,8.02,,,,56892.914222162,93.0497052355937,,99.7279586791992,,,,105.0302583998,06,0.00031530833803117275
73304,US,2006-07-01,40414.14563490001,5.0,79354.303564,163212.36085599998,,,1.0,,5.24,110.217473708055,8.25,,,,56517.7338298679,93.32486454136681,,99.7569427490234,,-214206.0,-231477.0,105.36031062942,07,0.00031584085081703966
73305,US,2006-08-01,40124.26210065,4.6,88245.688647,173314.922795,,,1.0,,5.25,109.58526174308099,8.25,,,,55564.7420144941,93.50830407854879,,99.74072265625,,,,107.50741082718,08,0.0003190097922924906
73306,US,2006-09-01,39902.3469386,4.4,87545.483818,163872.20237400001,,,1.0,,5.25,109.25822561452699,8.25,,,,55175.959033058396,93.0497052355937,,99.69812774658199,,,,110.14554357861,09,0.00031943415524438024
73307,US,2006-10-01,40294.24462324,4.1,91664.540853,169741.864723,,,1.0,,5.25,109.364138751053,8.25,,,,54547.3746564817,92.54524650834308,,99.7033004760742,,-178357.0,-188687.0,114.24741354668,10,0.00032031035516411066
73308,US,2006-11-01,41465.01537895,4.3,90044.40964299999,162578.22151300003,,,1.0,,5.25,108.333088029179,8.25,,,,55663.886979402305,92.40766685545651,,99.73388671875,,,,116.36787809158,11,0.0003219471836928278
73309,US,2006-12-01,40943.45951596,4.3,87839.198022,153878.21696199998,,,1.0,,5.24,107.548182474622,8.25,,,,54853.8747609669,92.54524650834308,,99.75347900390629,,,,118.20590588342,12,0.0003154925361741334
73310,US,2007-01-01,40381.20443743,5.0,85127.84519400001,156067.38298,,,1.0,,5.25,108.817657668098,8.25,,,,54022.304708339805,92.8277433956034,,99.7361907958984,,-159308.0,-179237.0,119.49775442469,01,0.0014224224723875525
73311,US,2007-02-01,41251.11643174,4.9,83797.221897,144439.316884,,,1.0,,5.26,108.64746555200199,8.25,,,,55040.5644475456,93.32440594252381,,99.7741165161133,,,,120.63025088228,02,0.0003164286317769438
73312,US,2007-03-01,41715.71545256,4.5,99459.161339,166572.606554,,,1.0,,5.26,108.37677863205099,8.25,,,,55509.5694658798,94.17418959851959,,99.77374267578129,,,,117.16414852725,03,0.0003195618628524244
73313,US,2007-04-01,42094.93265902,4.3,90877.426257,161837.724139,,,1.0,,5.25,107.038040083731,8.25,,,,55678.481519007,94.78596045502181,,99.78978729248051,,-180628.0,-187648.0,121.80801671868,04,0.00032314969575963914
73314,US,2007-05-01,41483.253700400004,4.3,96726.306297,168816.289577,,,1.0,,5.25,106.306170556119,8.25,,,,54966.4435064669,95.36517079367408,,99.7987823486328,,,,128.04368894532,05,0.00032247067429125314
73315,US,2007-06-01,41494.64533954,4.7,97885.688936,169861.530578,,,1.0,,5.25,105.856889952432,8.25,,,,55085.990949996296,95.54998612738501,,99.8092575073242,,,,128.73564619813,06,0.0003172776778228581
73316,US,2007-07-01,42508.435520101804,4.9,90650.34175,172331.667808,,,1.0,,5.26,104.27503800304501,8.25,,,,55988.1514580076,95.5256803887084,,99.82904052734379,,-188417.0,-182550.0,130.62350733375,07,0.00031972202123142784
73317,US,2007-08-01,42922.4280601,4.6,99866.60946200001,176282.966946,,,1.0,,5.02,104.407212256513,8.25,,,,56467.277005805096,95.3504956306995,,99.8083267211914,,,,126.43887603687,08,0.0003218504716642201
73318,US,2007-09-01,44265.7809558886,4.5,96865.821058,167990.329045,,,1.0,,4.94,103.040623302677,8.03,,,,58029.328386247995,95.6132727677128,,99.8614349365234,,,,129.47552008015,09,0.0003251976449973881
