year,ISO2 Code,AIP_SA_IX,ENSE_XDC_XDR_RATE,FIMM_PA,LUR_PT,PCPI_IX,RAFAGOLDV_OZT,RAXG_USD,TMG_CIF_XDC,TXG_FOB_XDC,ISO Code
1990-01-01,BR,,8.54693438802243E-06,49023.3720998911,,0.000173730928277776,3.027,7807.7109334818,0.0116309427152226,0.0141212246170306,BRA
1990-02-01,BR,,1.46697615732788E-05,132334.739620928,,0.000305297327958838,2.876,7618.0756060626,0.0140538404970453,0.020217254806084,BRA
1990-03-01,BR,,2.01321170179302E-05,4180.64394365691,,0.000556831812447407,3.293,6051.14556026745,0.0292410047660182,0.0364152242995434,BRA
1990-04-01,BR,,2.42700524659966E-05,64.4041791872124,,0.000643251989013768,3.223,7587.95747684854,0.0306863430554726,0.0530211984541358,BRA
1990-05-01,BR,,2.63446599452058E-05,94.2704628168449,,0.000692074848725252,3.637,8611.55489313688,0.0379058046259916,0.0730468906377021,BRA
1990-06-01,BR,,2.93764803296681E-05,173.018864695666,,0.000773393731747028,3.752,8790.72503706842,0.036731165895788,0.0620341622164202,BRA
1990-07-01,BR,,3.42600616273901E-05,371.247619154776,,0.000873316218071095,3.974,9065.46386802502,0.0495176336396534,0.0887157689023281,BRA
1990-08-01,BR,,3.61222301599E-05,270.425116725952,,0.000985799291219443,4.524,8976.16705611686,0.0675231761643263,0.0950704940924878,BRA
1990-09-01,BR,,4.26494157562254E-05,446.867506561545,,0.00112785304241847,4.471,8456.50988720234,0.0670334802195811,0.0847368934595627,BRA
1990-10-01,BR,,5.56442927529746E-05,524.401220347251,,0.00128981269089114,4.79,8181.75713958679,0.0906731427676421,0.0960691215535979,BRA
1990-11-01,BR,,7.50785689363781E-05,776.570219317712,,0.00150663018859342,4.428,7064.4574968968,0.130876001174205,0.141986324839044,BRA
1990-12-01,BR,,9.15984330077171E-05,1082.84035188906,,0.0017844529024818,4.569,8238.52600759699,0.148606485592627,0.193632732531498,BRA
1991-01-01,BR,57.0226551098831,0.000114853954332849,886.928710604941,,0.00215472692951393,4.515,8122.6467961778,0.144997871064819,0.244899448687259,BRA
1991-02-01,BR,56.1041902855634,0.000115414615499848,121.459501503604,,0.00260119703377076,3.75,8402.67961247798,0.128789850668878,0.217822204142322,BRA
1991-03-01,BR,55.4348006678389,0.000116972463028442,180.956983207884,,0.00291133500383287,3.967,7221.1954736998,0.162796382610338,0.260128656398831,BRA
1991-04-01,BR,59.209846767797,0.000127123044556205,202.729066458364,,0.00305658926447629,3.229,7653.22549945027,0.192615156698623,0.329980382427775,BRA
1991-05-01,BR,60.229498394796,0.000138813720471002,199.105420110085,,0.0032837490183697,3.265,8497.92582461786,0.203066558499399,0.343946278275743,BRA
1991-06-01,BR,62.8214372634271,0.000149242244991121,224.975812327201,,0.00365116865846757,3.56,9112.62484423062,0.258601717064074,0.362333879221255,BRA
1991-07-01,BR,64.0512460959907,0.000168119119747946,306.192644331678,,0.00410424238208062,3.547,8810.25984899015,0.279026595444778,0.364557007287516,BRA
1991-08-01,BR,64.4871277075323,0.000191437201076884,478.431580855805,,0.00474575380511344,3.506,7990.50965305167,0.380971633836028,0.450630128838067,BRA
1991-09-01,BR,61.7784348358098,0.00023127969158065,772.19120892954,,0.00548755085413542,3.197,6828.90465116279,0.338977181674483,0.384178181752806,BRA
1991-10-01,BR,63.3118040764113,0.000320519175272588,1493.59537997559,,0.00659765693041027,2.491,7105.69536205742,0.616014512172908,0.670963897180609,BRA
1991-11-01,BR,59.521190776041,0.000421947919255515,2809.62184455776,,0.0082609457631699,2.033,7132.10221191285,0.701799505831641,0.787409202499191,BRA
1991-12-01,BR,55.8940330799987,0.000555943505778289,2494.26431918466,,0.0102195625039299,2.024,8675.94514011071,0.813634350345554,1.042205299841,BRA
1992-01-01,BR,56.0574886843268,0.000670439460630198,2035.50173817342,4.9,0.0128705462747548,3.01,10788.793104171,0.935723726302661,1.33101333538052,BRA
1992-02-01,BR,57.9956051356455,0.000818930020487689,1976.68973479209,6.4,0.0160006528594038,3.413,13169.4293857711,1.06204831830928,1.52862393810679,BRA
1992-03-01,BR,57.1160583123563,0.000991644843496693,1637.38666858862,6.2,0.0194248383570954,3.491,15844.4993141289,1.24842400195487,2.26663730467608,BRA
1992-04-01,BR,57.4663203216308,0.00119347600321767,1211.28428665115,5.9,0.0232962090006301,3.523,17314.2105963893,1.55827003857972,2.54908728566229,BRA
1992-05-01,BR,56.1508918868,0.00144663468678716,1099.11638487169,6.5,0.0290876541343526,2.832,19554.5549659997,1.93835212750716,3.31680310945062,BRA
1992-06-01,BR,57.1549763133868,0.00179374787764293,1257.734754609,,0.0349663683759186,1.764,21104.6432112547,2.44666303408443,4.02655162659244,BRA
1992-07-01,BR,57.1627599135929,0.00220805478387362,1533.52280110154,,0.0425995256066709,1.761,22094.0880365086,3.51200057794291,5.70228515021557,BRA
1992-08-01,BR,56.8436323051428,0.00276675739107342,1447.15965802445,5.9,0.0520310750373588,1.742,22502.2965968237,3.56103994515214,6.11508299781896,BRA
1992-09-01,BR,58.2057623412102,0.00342770226121235,1773.51891089004,5.7,0.0648463091369547,1.97,21286.0759043243,4.45280208562625,7.53312324984985,BRA
1992-10-01,BR,58.2368967420346,0.00410742883727826,1867.17595337348,5.8,0.0812134729845976,2.09,23407.2387841467,6.7649534048517,10.0537517703277,BRA
1992-11-01,BR,59.3966531727434,0.00498927920989081,1563.2781691438,5.8,0.0994784349033621,2.063,23780.0031682994,10.5923206624258,12.8265696874335,BRA
1992-12-01,BR,58.7506143556372,0.00619377322664961,1489.04640523518,4.5,0.124586765416111,2.23,23007.500004125,11.5987031321778,16.5101793329845,BRA
1993-01-01,BR,59.9492887873764,0.007899348630365,1930.71325019871,6,0.162398787393927,2.209,22576.8697091135,13.6407054460396,17.1167521422338,BRA
1993-02-01,BR,61.2335828213828,0.00993696199079512,2003.94803103199,5.8,0.202965983081844,2.504,22058.4320769517,11.959246673361,22.3434144919966,BRA
1993-03-01,BR,61.015642015612,0.012768060788188,1900.58266383538,5.9,0.258294565346812,2.7,21418.7482912852,21.0697155176177,34.117061587237,BRA
1993-04-01,BR,61.6227628316878,0.0167017790671088,2346.38078058116,6.1,0.32997130361842,2.863,21782.7133130928,28.5108831399962,37.6435773555562,BRA
1993-05-01,BR,63.0860796704344,0.0216608214048394,2430.90450356778,5.4,0.421340261491597,2.402,23225.3132347878,27.5110442158839,46.2363962775293,BRA
1993-06-01,BR,62.6034964576563,0.0277331602052425,2675.44511872352,5,0.548037154121643,2.288,23630.2518710032,51.2862079877094,67.4152142010985,BRA
1993-07-01,BR,62.9693256673429,0.0359832865566117,2889.71047259539,5.2,0.71639428962074,2.641,24927.9164875649,81.2345258057637,92.9972529862159,BRA
1993-08-01,BR,62.2843688492062,0.0484473812542794,3448.86301151044,5.3,0.952517910154238,2.546,26104.1949739527,90.950217154201,125.417773037085,BRA
1993-09-01,BR,62.035293642611,0.0660562468400274,4360.55357608157,5.1,1.29247154108265,2.775,25929.5049293707,115.406156431469,165.751754877464,BRA
1993-10-01,BR,62.6112800578624,0.0881344806963683,4838.93239440931,4.9,1.73087776144143,2.845,27995.4814956101,148.092679634863,212.066748348296,BRA
1993-11-01,BR,62.2298836477635,0.11875249163906,4830.37457562442,4.7,2.34637830259231,2.81,29974.7834114366,195.296165526629,282.430693502381,BRA
1993-12-01,BR,63.288453275793,0.162881558044454,5756.83321650121,4.4,3.21078395303693,2.926,31104.5691185912,330.80288526096,412.315143690682,BRA
1994-01-01,BR,64.2614033015554,0.230276320539257,7066.02751555522,,4.53715880403649,2.929,34262.2808732486,321.839913231172,464.659228660471,BRA
1994-02-01,BR,63.1716992727015,0.324356848505202,6615.72818862274,,6.36441595170981,3.212,35307.6696128847,658.461221396377,662.244762340465,BRA
1994-03-01,BR,63.7866036889834,0.469159412339112,9609.67805540755,,9.08523427351331,3.364,36990.9769283361,805.375169581059,1113.69512775378,BRA
1994-04-01,BR,63.5063940815638,0.673104145510161,9665.52841524591,,12.962898053596,3.058,37127.7813494878,1117.10982441953,1745.33801284848,BRA
1994-05-01,BR,65.1409501248446,0.96650324376212,10944.3607719612,,18.6703876085145,3.184,40200.2811211112,1942.40886736652,2649.84268588164,BRA
1994-06-01,BR,65.3978089316459,1.44836855765666,13533.008929936,,27.5257297509903,3.338,41600.1347075454,2241.77443102648,3112.800508,BRA
1994-07-01,BR,65.7013693396838,1.35667193940584,121.957442839087,,29.4085334610512,3.396,41781.0261335427,2508.27643242649,3472.8419822008,BRA
1994-08-01,BR,68.7214062196503,1.28700687658342,63.2720967185108,,29.9556510466487,3.67,41583.8842200507,2675.65151082446,3843.6132597984,BRA
1994-09-01,BR,69.1028026297492,1.2516764834494,56.9908164856244,,30.4138299167471,3.895,41952.1000539996,2441.37800886466,3596.872370576,BRA
1994-10-01,BR,69.1495042309857,1.25591959739315,53.2226804054052,,31.2107464938908,3.638,41423.5140853016,2893.66604199252,3246.910939285,BRA
1994-11-01,BR,70.2547754602518,1.2309458325564,61.4011611306839,,32.0876115914652,3.682,40512.236068024,3432.29187368859,3116.1794417272,BRA
1994-12-01,BR,74.107657562271,1.23503108745509,56.4473611484339,,32.6363345690392,3.711,37388.5369980861,4214.79526587157,3153.1563123312,BRA
1995-01-01,BR,72.9089831305317,1.24338436820716,48.8449811058256,,33.191158036124,3.681,36883.8420438168,2979.00170302549,2521.5384611728,BRA
1995-02-01,BR,72.620989922906,1.27322477049825,46.7846778221791,,33.5295746647741,3.771,36573.8154631056,3606.98566969535,2478.8420471152,BRA
1995-03-01,BR,72.620989922906,1.39820636339945,64.9729145544772,,34.0494005867708,4.001,32223.8515342038,4496.62198971871,3374.748386964,BRA
1995-04-01,BR,71.523502293846,1.43617816159757,64.9729145544772,,34.8768196114684,4.025,30331.8264348018,3756.24682249834,3076.593056012,BRA
1995-05-01,BR,63.5063940815638,1.42777446836676,64.7831360223648,,35.8079469578491,4.164,32101.0498712482,4693.80852108292,3769.163823888,BRA
1995-06-01,BR,67.8496429965672,1.4463947590937,60.8437249475225,,36.6170645140144,4.268,31864.2425221234,4783.8342591719,3761.472425953,BRA
1995-07-01,BR,66.1683853520498,1.45972651961274,60.4730818653862,,37.4810864757766,4.402,40119.2293408149,4308.86438122876,3714.9497983356,BRA
1995-08-01,BR,64.6583669120665,1.41936061610101,57.1723524614844,,37.8522531007477,4.569,45901.9130757291,4484.95017258542,4289.166015494,BRA
1995-09-01,BR,65.2421369275239,1.43702833386055,47.9833212064614,,38.2269515880671,4.728,46899.9215343365,3761.07673340579,3966.0424079422,BRA
1995-10-01,BR,66.0749821495765,1.43776079964609,44.0782668091149,,38.766042213782,4.846,47836.9143366572,4457.15870993084,4225.458497392,BRA
1995-11-01,BR,66.503080160912,1.43710617049102,40.5955150195698,,39.3359563654461,4.85,49393.0081530139,4256.06984645278,3897.6695451191,BRA
1995-12-01,BR,67.2425221804914,1.44634978772996,38.9643371436778,,39.9495371788714,4.575,50073.0083808018,4053.82726270297,3750.2656272762,BRA
1996-01-01,BR,66.4641621598815,1.42120307235361,35.7539067851606,,40.4847748638427,4.341,51827.9847761424,3586.18307073564,3382.642072702,BRA
1996-02-01,BR,66.1139001506071,1.4451843344368,32.146043272604,,40.9018556993422,4.328,54053.1040870518,3588.30985407356,3338.6542103582,BRA
1996-03-01,BR,66.0049297477217,1.44265118759726,30.1459085090916,,41.0450566636476,4.483,53966.006858913,4084.43016836499,3359.4074254731,BRA
1996-04-01,BR,67.7251053932696,1.43917961686646,27.8725651353692,,41.5623139584819,4.457,55009.7645212136,4298.5315554685,4227.7548887546,BRA
1996-05-01,BR,67.7406725936818,1.43987816415534,26.9734648531915,,42.0692967446664,4.503,57626.9030707017,4506.78691584233,4482.7687130572,BRA
1996-06-01,BR,67.5538661887354,1.44969163021028,26.5260912265232,,42.5698579629449,4.483,58373.9655012651,4433.99425593292,3843.4015600481,BRA
1996-07-01,BR,71.3211286884875,1.4819547968614,25.7836782608987,,43.0424853608319,4.489,57912.1649216962,5151.04668660688,4487.925634302,BRA
1996-08-01,BR,69.8344610491225,1.48229021052923,26.3772880785026,,43.2319216140611,4.52,57966.8752698485,5023.39625215154,4437.808621162,BRA
1996-09-01,BR,70.6750898713812,1.47032152757986,25.3401494152225,,43.2967794499124,4.545,57136.789045205,5149.45094625684,4193.0174929263,BRA
1996-10-01,BR,71.1576730841594,1.48484423380909,24.7510076069336,,43.4268162000104,4.49,56958.8213775918,5984.00321576992,4291.369165792,BRA
1996-11-01,BR,71.601338295907,1.49257828018347,23.8720531575528,,43.5658431451769,4.984,58653.9479591173,5205.70333394044,4028.90562477,BRA
1996-12-01,BR,70.9630830790069,1.49461054423725,23.8720531575528,,43.7706911613807,3.69,58789.943587583,6427.27651949845,3929.2274321887,BRA
1997-01-01,BR,71.0175682804496,1.45881361912692,22.853782957617,,44.2873062994243,4.087,57807.7964843429,2794.59729625112,3852.9719242353,BRA
1997-02-01,BR,71.3444794891058,1.45626429084846,21.9870931855711,,44.5088503921839,3.627,58135.1691565578,4761.78080605029,3306.3786208001,BRA
1997-03-01,BR,72.2318099126011,1.46912996384384,21.5558533559514,,44.7358528176636,3.734,57678.1693944433,5311.58019659479,4048.6449701968,BRA
1997-04-01,BR,70.8307618755032,1.4526476202961,21.8431910032608,,45.1294949303059,4.748,54542.0707902851,6223.86170295742,4917.6661365104,BRA
1997-05-01,BR,70.41823106458,1.49158590780476,20.6975631525164,,45.3144360860009,4.041,57891.3075336432,5366.67923770559,4987.7947981485,BRA
1997-06-01,BR,72.9946027327988,1.49488679033134,21.1260113850781,,45.5590978232223,3.979,56253.3289597703,5926.59462494725,5214.1508079445,BRA
1997-07-01,BR,72.0761379084791,1.47192487395437,20.9830406509082,,45.659274282557,3.242,59258.3219635266,6604.14989388109,5659.22055055627,BRA
1997-08-01,BR,72.6676915241426,1.48847914956516,20.8402246241221,,45.6502840874885,2.974,62120.5004090727,6171.26149229114,5518.67508747307,BRA
1997-09-01,BR,74.4501359713394,1.4968183735684,20.8402246241221,,45.6775757510893,2.954,60976.5010095742,6280.05028042497,5015.89990607755,BRA
1997-10-01,BR,74.8393159816443,1.5262707854255,21.9870931855711,,45.7825683863536,3.114,52735.0422432901,6582.68410781668,5270.66728615473,BRA
1997-11-01,BR,71.4923678930217,1.51136931585276,43.2419419569891,,45.8602693580171,3.401,51019.5094967867,6166.88012201603,4401.01703524419,BRA
1997-12-01,BR,68.3633606101698,1.50630370018566,42.0785620029589,,46.0574114927336,3.029,51329.5047871422,6222.15776399874,5047.46553252788,BRA
1998-01-01,BR,69.6165202433517,1.51178199772634,37.1900910288056,,46.3842692991528,2.72,52679.0193113098,5498.30447164044,4385.05655229133,BRA
1998-02-01,BR,70.9163814777703,1.52630527185625,34.32,,46.5977864320297,3.216,57082.4052742867,4701.11644845569,4186.81646004961,BRA
1998-03-01,BR,70.6206046699385,1.51943646994858,28.32,,46.7560780809144,3.203,67644.4290197137,6202.02249247186,4843.7076164211,BRA
1998-04-01,BR,71.204374685396,1.54097874976433,25.16,,46.8681344408754,3.176,73697.1909343101,5594.17537499856,5220.93851933618,BRA
1998-05-01,BR,72.6054227224939,1.53633728111701,22.6,,47.1025216694471,3.123,71877.9421720244,5755.64973014382,5293.25415131796,BRA
1998-06-01,BR,71.5702038950827,1.54046295112702,21.02,,47.1118329429109,2.65,70115.9577407964,5746.96008708113,5639.7023001024,BRA
1998-07-01,BR,72.1851083113645,1.54539737745108,20.33,,47.0553231453375,5.902,68481.7424209187,6650.98277707703,5770.75160250603,BRA
1998-08-01,BR,70.9864338796252,1.57965945178341,19.23,,46.8154775840456,4.003,66173.3707468384,5145.43837041462,4668.45357422358,BRA
1998-09-01,BR,70.6750898713813,1.62584010652434,34.29,,46.7124114191531,4.791,44379.3787853647,7169.84854536885,5357.155154793,BRA
1998-10-01,BR,68.5657342155284,1.68044267242776,41.58,,46.7217226926169,4.763,40986.5999062039,6860.25540948176,4771.9360733682,BRA
1998-11-01,BR,69.165071431398,1.65785431253287,38.73,,46.6655339734388,4.679,39809.4035368111,5975.68486666682,4419.2808863112,BRA
1998-12-01,BR,66.814424169156,1.70187900846927,31.24,,46.8196516031846,4.595,43164.7527720479,5663.29529286473,4752.30700913025,BRA
1999-01-01,BR,68.8770782237723,2.75508970301901,31.19,,47.1474726447896,9.09681388505478,33469.97671236,5821.1104958174,4428.20013348564,BRA
1999-02-01,BR,67.8029413953306,2.81852469896135,38.97,,47.6425755303479,9.19131773009391,32779.6256042313,6374.99774161514,6250.44220818935,BRA
1999-03-01,BR,67.8963445978038,2.33711673227304,43.25,,48.1665754714836,9.06194895507922,31214.9768178451,8123.93615978597,7262.18202527668,BRA
1999-04-01,BR,69.0716682289248,2.2428989729336,36.12,,48.4362813235387,8.90953469826912,41759.8340686016,6542.73375943932,6278.00689322837,BRA
1999-05-01,BR,70.3248278621068,2.31246452194708,27.11,,48.5817298366112,8.35463320874539,41953.1792082601,7239.8521745452,7382.92459321923,BRA
1999-06-01,BR,69.8266774489165,2.36275905922461,22.01,,48.6738793360634,8.39168605015867,39070.5683531078,8278.90059700099,7611.84393292283,BRA
1999-07-01,BR,68.9549142258333,2.43974974966782,20.74,,49.2043008451051,8.34716713197818,39977.4167844563,7647.43065542039,7410.41883274141,BRA
1999-08-01,BR,70.106887056336,2.62341028268338,19.51,,49.4797861082757,8.47827978094898,39725.8477253759,8836.54748637529,8042.4246283309,BRA
1999-09-01,BR,71.0175682804496,2.66645018671396,19.38,,49.6332615812308,5.7979225023977,41049.6909189518,8486.80771997693,7945.65687028834,BRA
1999-10-01,BR,72.1695411109523,2.6954408637782,18.91,,50.2240458285896,4.58876629889669,38679.9713170637,9243.08793658159,8475.31036479699,BRA
1999-11-01,BR,71.6169054963193,2.63228538635797,18.95,,50.7011683240109,4.32641153252102,40914.9439544924,9204.11044762766,7721.42807690294,BRA
1999-12-01,BR,72.2473771130133,2.45432622692292,18.99,,51.0052295643635,3.66236003445306,35279.3244434703,8614.42930723639,8612.11150633214,BRA
2000-01-01,BR,71.5624202948766,2.43734154438922,18.94,,51.3214917837377,3.5884221673138,36543.2998004469,6776.03594830587,6228.4630924931,BRA
2000-02-01,BR,71.6558234973498,2.36744478819291,18.87,,51.3882760899608,3.62165843691469,37300.4749061082,7563.68579288002,7321.22772429888,BRA
2000-03-01,BR,72.8311471284708,2.35231527624384,18.85,,51.5012956851077,3.72177055103884,38169.9490539654,8164.00625030159,7790.7528527035,BRA
2000-04-01,BR,73.5083203464014,2.38235953722148,18.62,,51.7177025235424,3.82200471270618,27666.37986362,7420.77375743121,7395.88564062427,BRA
