year,ISO2 Code,AIP_SA_IX,ENSE_XDC_XDR_RATE,FIMM_PA,LUR_PT,PCPI_IX,RAFAGOLDV_OZT,RAXG_USD,TMG_CIF_XDC,TXG_FOB_XDC,ISO Code
2010-04-01,BR,101.291060630822,2.61393068807215,8.72226966424534,,99.4514643181566,1.08045982431999,246017.655257672,25680.4291565891,26625.6645769214,BRA
2010-05-01,BR,100.800784441902,2.70096937083042,9.39000000000001,,99.8791407407011,1.08045982431999,248541.294051816,27257.1414387205,32090.9236023561,BRA
2010-06-01,BR,100.702729204118,2.67206956727499,9.93661688982486,,99.8791407407011,1.08045982431999,251769.451039256,28242.4560491186,30873.8020479279,BRA
2010-07-01,BR,99.7221768262788,2.67790165487793,10.3188453664576,,99.8890941709555,1.08045982431999,256035.871368226,30485.1477667632,31267.5810080472,BRA
2010-08-01,BR,99.329955875143,2.65312065716152,10.66,,99.9289078919732,1.08045982431999,259973.454492474,31242.5039185628,33839.7162286318,BRA
2010-09-01,BR,99.5260663507109,2.65252195780864,10.66,,100.378417645398,1.08045982431999,273793.362075945,32161.1179049596,32360.5631385948,BRA
2010-10-01,BR,99.6241215884948,2.67486510148235,10.66,,101.131346482386,1.08045982431999,283475.095655055,29390.3883215549,30936.0818690538,BRA
2010-11-01,BR,99.8202320640627,2.6339479160945,10.66,,101.970645407709,1.08045982431999,283966.234457841,31416.1894428869,30297.1622502475,BRA
2010-12-01,BR,100.702729204118,2.59619057005926,10.66,,102.613123276712,1.08045982431999,287056.03725354,27835.5652269509,35414.684603458,BRA
2011-01-01,BR,100.898839679686,2.61999184669283,10.8530659756654,,103.464944259453,1.08045982431999,296262.662917534,26145.8266745763,25476.6513660233,BRA
2011-02-01,BR,102.663833959797,2.61393595801846,11.1694999786351,,104.292684362546,1.08045982431999,305991.77923118,27235.5941432941,27902.9001125576,BRA
2011-03-01,BR,103.056054910933,2.59261725599876,11.6222842236699,,105.116571524895,1.08045982431999,315590.8098661,30843.9058208213,31989.6499719411,BRA
2011-04-01,BR,100.310508252982,2.5684084944701,11.7357352808398,,105.926010159456,1.08045982431999,326402.627916279,30396.9559037784,31995.2970444172,BRA
2011-05-01,BR,103.056054910933,2.55322554826317,11.92,,106.424002750572,1.08045982431999,331356.730778367,33253.5517197733,37437.6735414807,BRA
2011-06-01,BR,100.898839679686,2.516224542872,12.0985144999307,,106.583578713038,1.08045982431999,334143.725747639,31954.3056789567,37586.1076607944,BRA
2011-07-01,BR,101.48717110639,2.50259437695778,12.2532714998788,,106.754071340944,1.08045982431999,344376.972752799,31269.3903858146,34791.49819729,BRA
2011-08-01,BR,99.329955875143,2.55952620440482,12.4178260112844,,107.148997767167,1.08045982431999,351435.589105773,37165.7081886743,41764.9002667625,BRA
2011-09-01,BR,98.3494034973035,2.85636650691253,11.9,,107.71698544846,1.08045982431999,347954.502781096,37001.7095328067,40734.3261115384,BRA
2011-10-01,BR,97.4669063572479,2.68921396354963,11.6992321363965,,108.180301572883,1.08045982431999,351062.706789949,36606.5290395668,39236.8673621102,BRA
2011-11-01,BR,97.9571825461677,2.86944891809953,11.4,,108.742830921455,1.08045982431999,350184.948630146,39720.1791739249,38977.3833814999,BRA
2011-12-01,BR,100.604673966334,2.85375211290959,10.9004545258937,,109.285453409518,1.08045982431999,350356.038764795,35283.8654257637,40637.4649633635,BRA
2012-01-01,BR,95.7019120771368,2.71579469839152,10.6233345401663,,109.898713144548,1.08045982431999,353188.598049561,32646.414398902,28880.6884246019,BRA
2012-02-01,BR,96.2902435038405,2.64897364719356,10.2957886951247,,110.393173873316,1.08045982431999,354416.941089826,29330.374448852,30973.1224869501,BRA
2012-03-01,BR,95.9960777904886,2.8400940604949,9.65998442083633,7.9482246664715,110.624350317935,1.08045982431999,363417.843812443,35433.437195432,37534.8593854778,BRA
2012-04-01,BR,96.6824644549763,2.92308980453814,9.18585081160583,7.75653474292005,111.333933571556,1.08045982431999,372485.836935616,36150.6923292587,36286.2875516414,BRA
2012-05-01,BR,96.7805196927603,3.03229382350232,8.71904861199679,7.61446531119044,111.732070781732,1.08045982431999,370725.240213854,42063.7815120367,46095.6285512787,BRA
2012-06-01,BR,97.368851119464,3.17228108619973,8.39049997808972,7.52447234728016,111.821972732417,1.08045982431999,372182.335658073,39704.22678023,39651.683920153,BRA
2012-07-01,BR,98.4474587350874,3.0638748446418,8.07155075459178,7.44099571347415,112.303590325373,1.08045982431999,374399.471074009,38504.4316742109,42603.8735703183,BRA
2012-08-01,BR,100.114397777415,3.12210817260861,7.84642948021954,7.29450358999752,112.764016744238,1.08045982431999,375439.763392691,40732.5613313249,45414.3232860228,BRA
2012-09-01,BR,99.4280111129269,3.13233985525015,7.39000000000001,7.07256184365264,113.406815691636,1.13645982431999,376706.499035785,37104.5090031352,40552.5103434375,BRA
2012-10-01,BR,99.7221768262788,3.13090231239698,7.23084168176928,6.89644490794759,114.075943067449,1.68845982397906,374848.897345296,43037.5676725054,44170.1401697375,BRA
2012-11-01,BR,98.2513482595195,3.22172187382011,7.13999999999999,6.77065053574747,114.760482206237,2.16045982397451,374830.47888391,44661.1416616858,42325.0815542185,BRA
2012-12-01,BR,99.231900637359,3.14807300984243,7.15748540770065,6.86166317721924,115.667207594574,2.16045982397587,369565.972392636,38092.4257821774,41027.8153003909,BRA
2013-01-01,BR,100.310508252982,3.06725771746703,7.11000000000146,7.21703707523333,116.661908463225,2.16045982397357,369819.082136432,42477.3964304884,32424.8683706491,BRA
2013-02-01,BR,98.0552377839516,3.00042415245251,7.13165830833651,7.71901269161035,117.361859364987,2.16045982396601,370309.666252041,34805.2177183336,30667.3910782545,BRA
2013-03-01,BR,99.5260663507109,3.02612799539447,7.14749888580484,7.97864131609,117.912829891328,2.16045982396997,373486.444672895,39780.0908861696,38321.3879845221,BRA
2013-04-01,BR,100.408563490766,3.01814872995106,7.25902477862748,7.83853338938389,118.562050406632,2.16045982397549,375490.104065328,45279.6435027299,41301.7488502206,BRA
2013-05-01,BR,100.114397777415,3.13152432124578,7.42375689981045,7.5786112020963,119.001285651408,2.16045982396558,371403.473227219,44829.6222485544,44398.9076992219,BRA
2013-06-01,BR,103.644386337637,3.33653175157013,7.90000000000197,7.43235645871879,119.31016306769,2.16045982,366764.439811807,42768.5209206264,45917.1921539283,BRA
2013-07-01,BR,99.9182873018467,3.4213242215046,8.22582470893867,7.28449111634979,119.345802769569,2.16045982,369136.369490089,53308.5052364913,46854.0305002762,BRA
2013-08-01,BR,100.016342539631,3.57271655559697,8.44535952371228,7.10806588312179,119.63220469818,2.16045982,363979.341077622,49461.4047502863,50172.7695828976,BRA
2013-09-01,BR,101.291060630822,3.46257986822223,8.9000000000006,6.93674658827612,120.050890925656,2.16045982,365777.670618822,44751.3595740989,47334.8162950697,BRA
2013-10-01,BR,99.7221768262788,3.35354318355896,9.24758354942736,6.71291802474686,120.735108986048,2.16045982,361643.251051045,52588.1001412521,49940.3905192841,BRA
2013-11-01,BR,100.114397777415,3.53711669721728,9.44989746303861,6.47639060316424,121.38721920691,2.16045982,359703.917129304,45919.2031666993,47877.464026317,BRA
2013-12-01,BR,97.27079588168,3.62485004258098,9.89952378889196,6.17967202401617,122.503929865776,2.16045982,356214.148612928,44687.3338981025,48887.1121167924,BRA
2014-01-01,BR,99.0357901617911,3.71644893794923,10.1724458936362,6.39576477321505,123.177873417518,2.16045982,358231.212476702,50090.458490206,38172.8931312389,BRA
2014-02-01,BR,99.329955875143,3.62649401773943,10.4249745609337,6.75058607685251,124.027446851492,2.16045982,359825.685104708,45023.6688415439,37974.3059576705,BRA
2014-03-01,BR,98.8396796862232,3.493584096101,10.6500000000016,7.17090539165819,125.168559468401,2.16045982,361129.69470282,42670.4553695046,40998.9105247209,BRA
2014-04-01,BR,98.2513482595195,3.44015868834168,10.87497460305,7.14452344486931,126.007216236934,2.16045982,363922.794877862,44889.0345124646,44033.1218914261,BRA
2014-05-01,BR,97.0746854061121,3.44819087055112,10.9000000000018,6.979076954253,126.586762740458,2.16045982,366067.198464963,46509.3539631445,46081.6817331413,BRA
2014-06-01,BR,95.4077463637849,3.40389811957779,10.9000000000018,6.84787338467299,127.093103369852,2.16045982,370666.007758523,42145.0366119448,45746.9348509906,BRA
2014-07-01,BR,96.6824644549763,3.43732437825116,10.900000000002,6.89878673715339,127.105946505664,2.16045982,374011.268571201,49714.4754183758,51213.2445450049,BRA
2014-08-01,BR,96.9766301683281,3.41621178417692,10.9014285162264,6.88212773715235,127.423814117014,2.16045982,376374.996336082,45592.4136687179,46405.1783728565,BRA
2014-09-01,BR,96.7805196927603,3.63559269263956,10.9000000000018,6.77450643603371,128.150093447191,2.16045982,372904.88910919,49874.9322498755,45756.934568162,BRA
2014-10-01,BR,96.9766301683281,3.56557861746792,10.921716790169,6.62088022913389,128.68822083772,2.16045982,373318.156317916,49825.4515370234,44870.1062830507,BRA
2014-11-01,BR,96.3882987416244,3.69530330274047,11.1500000000025,6.50490136754205,129.344505077721,2.16045982,372869.935724278,48078.3124138464,39865.8092406365,BRA
2014-12-01,BR,94.2310835103775,3.84831590903823,11.58,6.49578156776675,130.354617709346,2.16045982,360964.711541741,47294.2077214289,46158.9292291403,BRA
2015-01-01,BR,94.1330282725935,3.65984838979359,11.82,6.80019707801675,131.969642037724,2.16045982,359044.942772198,46549.2119127292,36095.4092507253,BRA
2015-02-01,BR,93.8388625592417,4.04316196432819,12.1500000000025,7.42282309991375,133.579529111777,2.16045982,359916.501245229,43812.2139747434,34053.4682222612,BRA
2015-03-01,BR,92.5641444680503,4.40264586394079,12.5816871405983,7.93741308762768,135.342891658785,2.16045982,360179.506481951,54180.2988196813,53299.8766845068,BRA
2015-04-01,BR,90.9952606635071,4.13134803600988,12.6774478257054,8.01241430239404,136.303879295929,2.16045982,361922.900372545,46614.7148044499,46119.1421605651,BRA
2015-05-01,BR,90.9952606635071,4.41456411254719,13.1499999999987,8.1357656516492,137.312386535578,2.16045982,364075.755513349,44796.3999516475,51337.093617871,BRA
2015-06-01,BR,89.7205425723157,4.41466642476714,13.5784363829071,8.30698247916791,138.397631511704,2.16045982,366124.822549648,49160.8968738374,61072.530822,BRA
2015-07-01,BR,88.5438797189083,4.69344490934449,13.6933911809573,8.55297747180255,139.25523190556,2.16045982,365885.965312765,53839.1481739758,59728.8471193696,BRA
2015-08-01,BR,88.4458244811244,5.02420151835048,14.1499999999988,8.72279081748918,139.56154069468,2.16045982,365707.841833098,46759.6857550803,54415.53067041,BRA
2015-09-01,BR,86.7788854387972,5.7794591407736,14.1499999999988,8.88402972226895,140.315111688458,2.16045982,358962.34943735,53747.9195794501,63076.9560257813,BRA
2015-10-01,BR,86.3866644876614,5.4936274591973,14.1499999999988,8.94964284304826,141.465535578831,2.16045982,358765.001784194,56749.6200355882,62267.2024744793,BRA
2015-11-01,BR,84.5236149697663,5.08812733696957,14.1499999999988,9.00014812620353,142.894334437932,2.16045982,354723.560484104,49722.909100172,52134.6278515361,BRA
2015-12-01,BR,83.2488968785749,5.41100076076609,14.1499999999988,8.95497344992992,144.26598134267,2.16045982,354174.892918288,42670.0865119037,64964.798795538,BRA
2016-01-01,BR,83.6411178297107,5.63767209615987,14.1499999999988,9.50306263584272,146.098054666272,2.16045982,355104.658124707,43446.5787780047,45567.3409526221,BRA
2016-02-01,BR,81.3858473606798,5.46696724074105,14.1499999999988,10.2172306782917,147.412870695041,2.16045982,356707.333247599,42745.4590970883,53035.0903993513,BRA
2016-03-01,BR,83.2488968785749,5.08724820868566,14.1499999999987,10.900636992765,148.046679447371,2.16045982,355029.823791558,44662.9883302864,59236.4082617404,BRA
2016-04-01,BR,83.6411178297107,4.95867065786788,14.1499999999987,11.1824311081494,148.94987297336,2.16045982,359411.289805351,39132.787105736,54817.9845033406,BRA
2016-05-01,BR,83.3469521163589,5.04910075474874,14.1499999999988,11.1839982793849,150.111534607569,2.16045982,360823.062864525,41029.115138969,62184.0798403393,BRA
2016-06-01,BR,84.8177806831181,4.53631119243058,14.1499999999988,11.3162212845757,150.636915185804,2.16045982,361299.950533714,45627.77905202,57331.8862920168,BRA
2016-07-01,BR,84.5236149697663,4.56109207598383,14.1499999999988,11.5767975452929,151.420250146827,2.16045982,366423.968790466,40110.4675204203,53488.6870092037,BRA
2016-08-01,BR,82.3663997385194,4.51725080314117,14.1499999999988,11.7696576971643,152.086487817082,2.16045982,366715.236386977,43037.6448218886,54524.0727531294,BRA
2016-09-01,BR,83.150841640791,4.53025286560548,14.1499999999988,11.8028216028353,152.208176528902,2.16045982,367565.465057231,40776.1410976586,51452.2409054625,BRA
2016-10-01,BR,81.8761235495996,4.36952692881538,14.0499342201232,11.8145695364238,152.604066190311,2.16045982,364775.491017272,37817.7854776949,43709.4859930044,BRA
2016-11-01,BR,82.2683445007354,4.59751286751268,13.9000000000014,11.8543706396201,152.878909296691,2.16045982,363012.383292164,39969.9096127479,54204.5126777939,BRA
2016-12-01,BR,84.2294492564144,4.38050503855543,13.6500000000005,12.0287708081556,153.337409245185,2.16343963,362504.953620439,40356.6694235802,53432.5213325793,BRA
2017-01-01,BR,84.5236149697663,4.24824167581611,13.1721528896759,12.5722458987682,153.920166532661,2.16343963,365080.067014173,40690.1022249742,47661.5209882874,BRA
2017-02-01,BR,85.7983330609577,4.19530713731585,12.816419593831,13.1662325545232,154.428112554032,2.16343963,366258.622182538,35377.9584434443,48023.2575287574,BRA
2017-03-01,BR,83.6411178297107,4.29822442815623,12.1500000000023,13.7466908449134,154.814048785187,2.16343963,367412.23509243,42325.6226755457,62818.4440558596,BRA
2017-04-01,BR,84.1313940186305,4.38425955123653,11.5933388740512,13.6010688767113,155.030776702017,2.16343963,372199.611233574,35070.4253784293,55460.8823578637,BRA
2017-05-01,BR,84.6216702075502,4.48949023777091,11.1500000000024,13.3105868025015,155.511431059786,2.16343963,373748.018339297,40622.4188241579,63515.1066315754,BRA
2017-06-01,BR,85.5041673476058,4.60215358971041,10.1499999999976,13.0020632074198,155.153749727418,2.16343963,374481.685565862,43367.9054165864,65202.4742844159,BRA
2017-07-01,BR,85.8963882987416,4.40639455820619,10.0065838846394,12.8129687319718,155.52620066597,2.16343963,378277.476792749,41831.9591008444,60171.0077245858,BRA
2017-08-01,BR,85.5041673476058,4.44723039239936,9.14999999999782,12.5874730021598,155.82159278965,2.16343963,378989.982426156,45742.6669983125,61357.5329429167,BRA
2017-09-01,BR,85.8963882987416,4.47647286613546,8.34926436408088,12.4316599205816,156.070749624405,2.16343963,378461.933385811,44217.6770408788,58507.8020463788,BRA
2017-10-01,BR,85.8963882987416,4.60217192510777,8.00674017904217,12.2165220309728,156.726391707615,2.16343963,377596.903826252,45569.8683966507,60236.2278658736,BRA
2017-11-01,BR,86.5827749632293,4.61567858684652,6.63600177831487,12.0274782575417,157.165305873995,2.16343963,378283.255696628,44724.5487756013,54386.3368054022,BRA
2017-12-01,BR,89.230266383396,4.71018156287339,6.99981343259426,11.789999904232,157.85690873748,2.16343963,371150.619206193,43398.0999737195,57916.8568541984,BRA
2018-01-01,BR,87.4652721032848,4.60713057568004,6.90000000000286,12.1540162476566,158.314766529183,2.16343963,372782.427634718,47664.5111142628,54471.6698440796,BRA
2018-02-01,BR,87.171106389933,4.6908910567554,6.7193857396433,12.5864293831012,158.821428236972,2.16343963,374178.508443173,48496.6898054928,56121.69109992,BRA
2018-03-01,BR,87.5633273410688,4.83148256380284,6.57851154945817,13.1213488985343,158.964308122882,2.16343963,376708.757128337,47296.8738319359,65870.6746533468,BRA
2018-04-01,BR,88.2497140055564,5.00517702551123,6.40000000000081,12.8731091627324,159.313962495368,2.16343963,377122.82878671,49106.1007098608,67582.566473332,BRA
2018-05-01,BR,78.6403007027292,5.29317599059344,6.40000000000081,12.7100678384212,159.951303110046,2.16343963,379737.501819743,50293.573942094,69957.1695359222,BRA
2018-06-01,BR,88.3477692433404,5.42261881319028,6.40000000000081,12.4422321497343,161.966712197367,2.16343963,376783.113637771,56204.431308032,76231.7487126999,BRA
2018-07-01,BR,88.1516587677725,5.27429331662478,6.40000000000087,12.3108078277811,162.501307725548,2.16343881,376784.274288715,73948.6335956719,87557.8748965113,BRA
2018-08-01,BR,87.5633273410688,5.79432101325993,6.400000000001,12.124954525437,162.355217055684,2.16343898,378792.107744547,76428.5669761995,84898.736701433,BRA
2018-09-01,BR,85.7002778231737,5.58560770848187,6.400000000001,11.8816983671015,163.134474321086,2.16343898,378148.616891976,60527.0825383576,78456.1898621358,BRA
2018-10-01,BR,85.9944435365256,5.13750081199906,6.4,11.730901189387,163.868459532751,2.16344383,377644.404223987,62944.0140767772,82718.0660187525,BRA
2018-11-01,BR,85.8963882987416,5.3429845576722,6.4,11.5761624697844,163.524263492985,2.16344666,377089.745362644,66165.0756296628,79219.6992698331,BRA
2018-12-01,BR,85.9944435365256,5.38820469670313,6.4,11.5856914041644,163.769567386997,2.16577976,371933.901818424,52356.232771988,75970.1318650285,BRA
2019-01-01,BR,85.5041673476058,5.11436695474346,6.4,12.0334362728278,164.293567328133,2.16577976,374117.101825687,63539.7014016827,69510.5772896229,BRA
2019-02-01,BR,85.9944435365256,5.22549348543309,6.4,12.4393660716838,164.999939797801,2.16577976,375599.548340026,48989.1689370738,60664.7149594469,BRA
2019-03-01,BR,84.8177806831181,5.40876347123753,6.4,12.7192399049881,166.237375933301,2.16577976,381359.235678625,52559.1109986126,69882.6054542705,BRA
2019-04-01,BR,85.11194639647,5.46640503529529,6.40000000000081,12.4849587371972,167.184878277843,2.16577976,381019.721508944,55251.0316476623,76742.8441808561,BRA
2019-05-01,BR,84.9158359209021,5.42795740401438,6.40000000000081,12.2570352399203,167.402248351463,2.16577976,383343.2605526,62301.170729813,85053.7977493341,BRA
2019-06-01,BR,,5.32673446264849,6.40000000000081,,167.418944428019,2.16577976,385035.630518543,52216.0687376205,69549.5088620834,BRA
2019-07-01,BR,,5.17748386635344,6.40000000000081,,167.737133117765,2.16577976,382636.988265368,,,BRA
2019-08-01,BR,,5.66205034666871,5.9,,167.921753195065,2.16577976,383171.29814158,,,BRA
2019-09-01,BR,,5.67653382157868,5.71,,,2.16577976,373250.63982625,,,BRA
